date,vegetable,season,month,Temp,disaster,condition,Price
2024-01-30,chilly,winter,jan,15,no,fresh,14.0
2024-01-30,okra,winter,jan,15,no,fresh,41.0
2024-01-30,brinjal,winter,jan,15,no,fresh,50.0
2024-01-30,ginger,winter,jan,15,no,fresh,17.0
2024-01-31,potato,winter,jan,15,no,fresh,99.0
2024-01-31,tomato,winter,jan,15,no,fresh,80.0
2024-01-31,peas,winter,jan,15,no,average,55.2
2024-01-31,pumkin,winter,jan,15,no,fresh,32.0
2024-01-31,cucumber,winter,jan,15,yes,fresh,34.8
2024-01-31,pointed gourd,winter,jan,15,no,average,8.0
2024-01-31,raddish,winter,jan,15,yes,fresh,15.6
2024-01-31,bitter gourd,winter,jan,15,no,scrap,49.5
2024-01-31,onion,winter,jan,15,no,fresh,33.0
2024-01-31,garlic,winter,jan,15,no,scrap,19.0
2024-01-31,cabbage,winter,jan,15,no,fresh,55.0
2024-01-31,cauliflower,winter,jan,15,no,fresh,81.0
2024-01-31,chilly,winter,jan,15,no,fresh,78.0
2024-01-31,okra,winter,jan,15,no,fresh,12.0
2024-01-31,brinjal,winter,jan,15,no,fresh,59.0
2024-01-31,ginger,winter,jan,15,no,scrap,9.0
2024-02-01,potato,winter,feb,18,no,fresh,27.0
2024-02-01,tomato,winter,feb,18,no,scrap,26.0
2024-02-01,peas,winter,feb,18,yes,scrap,43.8
2024-02-01,pumkin,winter,feb,18,yes,scrap,10.2
2024-02-01,cucumber,winter,feb,18,yes,fresh,85.2
2024-02-01,pointed gourd,winter,feb,18,no,average,27.2
2024-02-01,raddish,winter,feb,18,no,average,51.2
2024-02-01,bitter gourd,winter,feb,18,no,fresh,28.0
2024-02-01,onion,winter,feb,18,no,scrap,26.0
2024-02-01,garlic,winter,feb,18,no,average,42.4
2024-02-01,cabbage,winter,feb,18,no,fresh,53.0
2024-02-01,cauliflower,winter,feb,18,no,fresh,21.0
2024-02-01,chilly,winter,feb,18,no,scrap,39.5
2024-02-01,okra,winter,feb,18,no,scrap,43.5
2024-02-01,brinjal,winter,feb,18,no,scrap,24.0
2024-02-01,ginger,winter,feb,18,yes,average,72.96
2024-02-02,potato,winter,feb,18,no,fresh,70.0
2024-02-02,tomato,winter,feb,18,no,fresh,58.0
2024-02-02,peas,winter,feb,18,yes,fresh,46.8
2024-02-02,pumkin,winter,feb,18,no,fresh,39.0
2024-02-02,cucumber,winter,feb,18,no,fresh,99.0
2024-02-02,pointed gourd,winter,feb,18,no,fresh,63.0
2024-02-02,raddish,winter,feb,18,no,fresh,25.0
2024-02-02,bitter gourd,winter,feb,18,no,fresh,82.0
2024-02-02,onion,winter,feb,18,yes,average,11.52
2024-02-02,garlic,winter,feb,18,no,fresh,57.0
2024-02-02,cabbage,winter,feb,18,no,scrap,30.5
2024-02-02,cauliflower,winter,feb,18,no,fresh,19.0
2024-02-02,chilly,winter,feb,18,no,average,51.2
2024-02-02,okra,winter,feb,18,no,average,15.2
2024-02-02,brinjal,winter,feb,18,no,fresh,65.0
2024-02-02,ginger,winter,feb,18,no,fresh,61.0
2024-02-03,potato,winter,feb,18,no,fresh,74.0
2024-02-03,tomato,winter,feb,18,no,fresh,41.0
2024-02-03,peas,winter,feb,18,no,average,58.4
2024-02-03,pumkin,winter,feb,18,no,fresh,96.0
2024-02-03,cucumber,winter,feb,18,no,fresh,48.0
2024-02-03,pointed gourd,winter,feb,18,no,average,16.8
2024-02-03,raddish,winter,feb,18,no,fresh,98.0
2024-02-03,bitter gourd,winter,feb,18,yes,fresh,18.0
2024-02-03,onion,winter,feb,18,no,fresh,23.0
2024-02-03,garlic,winter,feb,18,no,fresh,89.0
2024-02-03,cabbage,winter,feb,18,no,fresh,37.0
2024-02-03,cauliflower,winter,feb,18,no,average,65.6
2024-02-03,chilly,winter,feb,18,no,scrap,7.0
2024-02-03,okra,winter,feb,18,no,fresh,62.0
2024-02-03,brinjal,winter,feb,18,no,average,76.0
2024-02-03,ginger,winter,feb,18,no,fresh,100.0
2024-02-04,potato,winter,feb,18,no,fresh,62.0
2024-02-04,tomato,winter,feb,18,no,fresh,88.0
2024-02-04,peas,winter,feb,18,no,fresh,76.0
2024-02-04,pumkin,winter,feb,18,no,fresh,90.0
2024-02-04,cucumber,winter,feb,18,no,fresh,62.0
2024-02-04,pointed gourd,winter,feb,18,no,average,77.6
2024-02-04,raddish,winter,feb,18,no,fresh,84.0
2024-02-04,bitter gourd,winter,feb,18,no,fresh,28.0
2024-02-04,onion,winter,feb,18,no,fresh,55.0
2024-02-04,garlic,winter,feb,18,no,fresh,53.0
2024-02-04,cabbage,winter,feb,18,no,fresh,41.0
2024-02-04,cauliflower,winter,feb,18,yes,fresh,30.0
2024-02-04,chilly,winter,feb,18,no,fresh,62.0
2024-02-04,okra,winter,feb,18,no,fresh,86.0
2024-02-04,brinjal,winter,feb,18,no,fresh,83.0
2024-02-04,ginger,winter,feb,18,no,average,29.6
2024-02-05,potato,winter,feb,18,no,fresh,65.0
2024-02-05,tomato,winter,feb,18,no,fresh,77.0
2024-02-05,peas,winter,feb,18,no,scrap,41.5
2024-02-05,pumkin,winter,feb,18,no,fresh,14.0
2024-02-05,cucumber,winter,feb,18,no,fresh,22.0
2024-02-05,pointed gourd,winter,feb,18,no,fresh,73.0
2024-02-05,raddish,winter,feb,18,no,fresh,37.0
2024-02-05,bitter gourd,winter,feb,18,no,fresh,50.0
2024-02-05,onion,winter,feb,18,no,fresh,20.0
2024-02-05,garlic,winter,feb,18,no,fresh,97.0
2024-02-05,cabbage,winter,feb,18,no,scrap,41.5
2024-02-05,cauliflower,winter,feb,18,no,fresh,74.0
2024-02-05,chilly,winter,feb,18,no,fresh,87.0
2024-02-05,okra,winter,feb,18,no,scrap,40.5
2024-02-05,brinjal,winter,feb,18,no,scrap,38.0
2024-02-05,ginger,winter,feb,18,yes,fresh,39.6
2024-02-06,potato,winter,feb,18,yes,average,17.28
2024-02-06,tomato,winter,feb,18,no,fresh,85.0
2024-02-06,peas,winter,feb,18,yes,fresh,27.6
2024-02-06,pumkin,winter,feb,18,no,fresh,43.0
2024-02-06,cucumber,winter,feb,18,yes,fresh,56.4
2024-02-06,pointed gourd,winter,feb,18,no,fresh,39.0
2024-02-06,raddish,winter,feb,18,no,fresh,34.0
2024-02-06,bitter gourd,winter,feb,18,no,average,17.6
2024-02-06,onion,winter,feb,18,no,fresh,24.0
2024-02-06,garlic,winter,feb,18,no,fresh,89.0
2024-02-06,cabbage,winter,feb,18,yes,fresh,111.6
2024-02-06,cauliflower,winter,feb,18,no,fresh,58.0
2024-02-06,chilly,winter,feb,18,no,average,67.2
2024-02-06,okra,winter,feb,18,no,scrap,13.0
2024-02-06,brinjal,winter,feb,18,no,fresh,76.0
2024-02-06,ginger,winter,feb,18,no,average,79.2
2024-02-07,potato,winter,feb,18,no,average,36.0
2024-02-07,tomato,winter,feb,18,no,fresh,41.0
2024-02-07,peas,winter,feb,18,no,fresh,73.0
2024-02-07,pumkin,winter,feb,18,no,fresh,38.0
2024-02-07,cucumber,winter,feb,18,no,fresh,75.0
2024-02-07,pointed gourd,winter,feb,18,no,fresh,96.0
2024-02-07,raddish,winter,feb,18,no,fresh,36.0
2024-02-07,bitter gourd,winter,feb,18,yes,scrap,8.4
2024-02-07,onion,winter,feb,18,no,scrap,33.5
2024-02-07,garlic,winter,feb,18,no,fresh,29.0
2024-02-07,cabbage,winter,feb,18,no,fresh,37.0
2024-02-07,cauliflower,winter,feb,18,no,fresh,74.0
2024-02-07,chilly,winter,feb,18,no,average,43.2
2024-02-07,okra,winter,feb,18,yes,average,52.8
2024-02-07,brinjal,winter,feb,18,yes,average,36.48
2024-02-07,ginger,winter,feb,18,no,fresh,40.0
2024-02-08,potato,winter,feb,18,no,scrap,40.5
2024-02-08,tomato,winter,feb,18,no,fresh,95.0
2024-02-08,peas,winter,feb,18,no,fresh,34.0
2024-02-08,pumkin,winter,feb,18,no,fresh,68.0
2024-02-08,cucumber,winter,feb,18,no,fresh,81.0
2024-02-08,pointed gourd,winter,feb,18,no,fresh,44.0
2024-02-08,raddish,winter,feb,18,no,fresh,19.0
2024-02-08,bitter gourd,winter,feb,18,no,fresh,43.0
2024-02-08,onion,winter,feb,18,no,fresh,87.0
2024-02-08,garlic,winter,feb,18,no,scrap,47.0
2024-02-08,cabbage,winter,feb,18,no,fresh,37.0
2024-02-08,cauliflower,winter,feb,18,yes,average,38.4
2024-02-08,chilly,winter,feb,18,yes,fresh,86.4
2024-02-08,okra,winter,feb,18,no,fresh,93.0
2024-02-08,brinjal,winter,feb,18,no,average,9.6
2024-02-08,ginger,winter,feb,18,no,fresh,13.0
2024-02-09,potato,winter,feb,18,no,fresh,90.0
2024-02-09,tomato,winter,feb,18,no,fresh,99.0
2024-02-09,peas,winter,feb,18,no,average,40.8
2024-02-09,pumkin,winter,feb,18,no,fresh,19.0
2024-02-09,cucumber,winter,feb,18,no,average,52.0
2024-02-09,pointed gourd,winter,feb,18,no,average,18.4
2024-02-09,raddish,winter,feb,18,no,fresh,70.0
2024-02-09,bitter gourd,winter,feb,18,no,fresh,67.0
2024-02-09,onion,winter,feb,18,yes,scrap,55.8
2024-02-09,garlic,winter,feb,18,no,scrap,7.0
2024-02-09,cabbage,winter,feb,18,no,fresh,83.0
2024-02-09,cauliflower,winter,feb,18,no,fresh,23.0
2024-02-09,chilly,winter,feb,18,no,fresh,17.0
2024-02-09,okra,winter,feb,18,no,fresh,41.0
2024-02-09,brinjal,winter,feb,18,yes,average,63.36
2024-02-09,ginger,winter,feb,18,yes,scrap,27.0
2024-02-10,potato,winter,feb,18,no,fresh,42.0
2024-02-10,tomato,winter,feb,18,no,fresh,12.0
2024-02-10,peas,winter,feb,18,no,fresh,91.0
2024-02-10,pumkin,winter,feb,18,no,average,66.4
2024-02-10,cucumber,winter,feb,18,no,fresh,11.0
2024-02-10,pointed gourd,winter,feb,18,no,fresh,12.0
2024-02-10,raddish,winter,feb,18,no,fresh,22.0
2024-02-10,bitter gourd,winter,feb,18,yes,fresh,30.0
2024-02-10,onion,winter,feb,18,yes,average,92.16
2024-02-10,garlic,winter,feb,18,no,fresh,38.0
2024-02-10,cabbage,winter,feb,18,no,average,71.2
2024-02-10,cauliflower,winter,feb,18,no,average,33.6
2024-02-10,chilly,winter,feb,18,yes,fresh,87.6
2024-02-10,okra,winter,feb,18,no,fresh,45.0
2024-02-10,brinjal,winter,feb,18,no,fresh,39.0
2024-02-10,ginger,winter,feb,18,no,fresh,47.0
2024-02-11,potato,winter,feb,18,no,fresh,48.0
2024-02-11,tomato,winter,feb,18,yes,average,62.4
2024-02-11,peas,winter,feb,18,no,fresh,45.0
2024-02-11,pumkin,winter,feb,18,yes,fresh,46.8
2024-02-11,cucumber,winter,feb,18,no,fresh,70.0
2024-02-11,pointed gourd,winter,feb,18,no,scrap,10.5
2024-02-11,raddish,winter,feb,18,no,scrap,16.0
2024-02-11,bitter gourd,winter,feb,18,no,average,16.8
2024-02-11,onion,winter,feb,18,no,fresh,77.0
2024-02-11,garlic,winter,feb,18,no,fresh,57.0
2024-02-11,cabbage,winter,feb,18,no,fresh,83.0
2024-02-11,cauliflower,winter,feb,18,yes,fresh,99.6
2024-02-11,chilly,winter,feb,18,no,fresh,76.0
2024-02-11,okra,winter,feb,18,no,average,49.6
2024-02-11,brinjal,winter,feb,18,no,fresh,12.0
2024-02-11,ginger,winter,feb,18,no,average,62.4
2024-02-12,potato,winter,feb,18,no,fresh,85.0
2024-02-12,tomato,winter,feb,18,no,fresh,45.0
2024-02-12,peas,winter,feb,18,no,fresh,100.0
2024-02-12,pumkin,winter,feb,18,no,fresh,43.0
2024-02-12,cucumber,winter,feb,18,no,scrap,38.5
2024-02-12,pointed gourd,winter,feb,18,no,fresh,23.0
2024-02-12,raddish,winter,feb,18,no,fresh,68.0
2024-02-12,bitter gourd,winter,feb,18,no,average,8.0
2024-02-12,onion,winter,feb,18,no,fresh,81.0
2024-02-12,garlic,winter,feb,18,no,average,51.2
2024-02-12,cabbage,winter,feb,18,no,average,16.8
2024-02-12,cauliflower,winter,feb,18,no,fresh,89.0
2024-02-12,chilly,winter,feb,18,no,fresh,51.0
2024-02-12,okra,winter,feb,18,no,fresh,92.0
2024-02-12,brinjal,winter,feb,18,no,average,19.2
2024-02-12,ginger,winter,feb,18,no,fresh,69.0
2024-02-13,potato,winter,feb,18,yes,fresh,22.8
2024-02-13,tomato,winter,feb,18,no,scrap,41.0
2024-02-13,peas,winter,feb,18,yes,fresh,116.4
2024-02-13,pumkin,winter,feb,18,no,fresh,20.0
2024-02-13,cucumber,winter,feb,18,yes,fresh,73.2
2024-02-13,pointed gourd,winter,feb,18,no,average,31.2
2024-02-13,raddish,winter,feb,18,no,fresh,37.0
2024-02-13,bitter gourd,winter,feb,18,no,average,21.6
2024-02-13,onion,winter,feb,18,no,fresh,84.0
2024-02-13,garlic,winter,feb,18,no,fresh,70.0
2024-02-13,cabbage,winter,feb,18,no,fresh,31.0
2024-02-13,cauliflower,winter,feb,18,no,fresh,68.0
2024-02-13,chilly,winter,feb,18,yes,fresh,78.0
2024-02-13,okra,winter,feb,18,no,fresh,22.0
2024-02-13,brinjal,winter,feb,18,yes,average,48.0
2024-02-13,ginger,winter,feb,18,no,fresh,18.0
2024-02-14,potato,winter,feb,18,no,scrap,13.0
2024-02-14,tomato,winter,feb,18,no,fresh,16.0
2024-02-14,peas,winter,feb,18,no,fresh,18.0
2024-02-14,pumkin,winter,feb,18,no,fresh,11.0
2024-02-14,cucumber,winter,feb,18,no,fresh,88.0
2024-02-14,pointed gourd,winter,feb,18,no,average,13.6
2024-02-14,raddish,winter,feb,18,no,fresh,75.0
2024-02-14,bitter gourd,winter,feb,18,yes,fresh,96.0
2024-02-14,onion,winter,feb,18,no,average,61.6
2024-02-14,garlic,winter,feb,18,no,fresh,58.0
2024-02-14,cabbage,winter,feb,18,no,fresh,64.0
2024-02-14,cauliflower,winter,feb,18,no,fresh,76.0
2024-02-14,chilly,winter,feb,18,no,fresh,57.0
2024-02-14,okra,winter,feb,18,no,fresh,37.0
2024-02-14,brinjal,winter,feb,18,no,fresh,11.0
2024-02-14,ginger,winter,feb,18,yes,fresh,85.2
2024-02-15,potato,winter,feb,18,no,average,70.4
2024-02-15,tomato,winter,feb,18,no,scrap,7.5
2024-02-15,peas,winter,feb,18,no,fresh,22.0
2024-02-15,pumkin,winter,feb,18,no,fresh,84.0
2024-02-15,cucumber,winter,feb,18,no,fresh,79.0
2024-02-15,pointed gourd,winter,feb,18,no,average,73.6
2024-02-15,raddish,winter,feb,18,no,fresh,12.0
2024-02-15,bitter gourd,winter,feb,18,no,average,44.8
2024-02-15,onion,winter,feb,18,no,average,40.8
2024-02-15,garlic,winter,feb,18,no,fresh,59.0
2024-02-15,cabbage,winter,feb,18,no,fresh,73.0
2024-02-15,cauliflower,winter,feb,18,no,fresh,62.0
2024-02-15,chilly,winter,feb,18,no,fresh,43.0
2024-02-15,okra,winter,feb,18,no,fresh,42.0
2024-02-15,brinjal,winter,feb,18,no,scrap,31.0
2024-02-15,ginger,winter,feb,18,no,fresh,100.0
2024-02-16,potato,winter,feb,18,no,fresh,43.0
2024-02-16,tomato,winter,feb,18,no,average,12.0
2024-02-16,peas,winter,feb,18,no,fresh,34.0
2024-02-16,pumkin,winter,feb,18,no,scrap,41.5
2024-02-16,cucumber,winter,feb,18,no,average,19.2
2024-02-16,pointed gourd,winter,feb,18,no,average,63.2
2024-02-16,raddish,winter,feb,18,no,average,76.0
2024-02-16,bitter gourd,winter,feb,18,no,fresh,39.0
2024-02-16,onion,winter,feb,18,no,fresh,75.0
2024-02-16,garlic,winter,feb,18,no,fresh,47.0
2024-02-16,cabbage,winter,feb,18,no,fresh,54.0
2024-02-16,cauliflower,winter,feb,18,no,fresh,26.0
2024-02-16,chilly,winter,feb,18,no,fresh,12.0
2024-02-16,okra,winter,feb,18,no,fresh,72.0
2024-02-16,brinjal,winter,feb,18,no,fresh,88.0
2024-02-16,ginger,winter,feb,18,no,fresh,13.0
2024-02-17,potato,winter,feb,18,no,fresh,100.0
2024-02-17,tomato,winter,feb,18,no,fresh,68.0
2024-02-17,peas,winter,feb,18,no,scrap,29.5
2024-02-17,pumkin,winter,feb,18,no,fresh,20.0
2024-02-17,cucumber,winter,feb,18,no,average,21.6
2024-02-17,pointed gourd,winter,feb,18,no,average,53.6
2024-02-17,raddish,winter,feb,18,no,scrap,20.5
2024-02-17,bitter gourd,winter,feb,18,no,fresh,11.0
2024-02-17,onion,winter,feb,18,yes,average,55.68
2024-02-17,garlic,winter,feb,18,no,fresh,10.0
2024-02-17,cabbage,winter,feb,18,no,fresh,90.0
2024-02-17,cauliflower,winter,feb,18,no,fresh,88.0
2024-02-17,chilly,winter,feb,18,no,fresh,19.0
2024-02-17,okra,winter,feb,18,yes,fresh,50.4
2024-02-17,brinjal,winter,feb,18,no,fresh,57.0
2024-02-17,ginger,winter,feb,18,no,fresh,95.0
2024-02-18,potato,winter,feb,18,no,fresh,82.0
2024-02-18,tomato,winter,feb,18,no,scrap,10.5
2024-02-18,peas,winter,feb,18,no,average,70.4
2024-02-18,pumkin,winter,feb,18,no,average,64.8
2024-02-18,cucumber,winter,feb,18,no,scrap,24.0
2024-02-18,pointed gourd,winter,feb,18,no,fresh,80.0
2024-02-18,raddish,winter,feb,18,no,fresh,81.0
2024-02-18,bitter gourd,winter,feb,18,no,fresh,26.0
2024-02-18,onion,winter,feb,18,no,fresh,76.0
2024-02-18,garlic,winter,feb,18,no,scrap,41.5
2024-02-18,cabbage,winter,feb,18,no,fresh,22.0
2024-02-18,cauliflower,winter,feb,18,no,fresh,80.0
2024-02-18,chilly,winter,feb,18,no,fresh,11.0
2024-02-18,okra,winter,feb,18,no,scrap,18.5
2024-02-18,brinjal,winter,feb,18,no,scrap,5.5
2024-02-18,ginger,winter,feb,18,no,fresh,79.0
2024-02-19,potato,winter,feb,18,no,fresh,38.0
2024-02-19,tomato,winter,feb,18,no,average,36.8
2024-02-19,peas,winter,feb,18,no,fresh,81.0
2024-02-19,pumkin,winter,feb,18,no,fresh,36.0
2024-02-19,cucumber,winter,feb,18,no,fresh,52.0
2024-02-19,pointed gourd,winter,feb,18,no,fresh,33.0
2024-02-19,raddish,winter,feb,18,no,fresh,96.0
2024-02-19,bitter gourd,winter,feb,18,no,fresh,32.0
2024-02-19,onion,winter,feb,18,no,fresh,39.0
2024-02-19,garlic,winter,feb,18,no,fresh,75.0
2024-02-19,cabbage,winter,feb,18,no,fresh,70.0
2024-02-19,cauliflower,winter,feb,18,no,scrap,31.0
2024-02-19,chilly,winter,feb,18,yes,average,94.08
2024-02-19,okra,winter,feb,18,no,fresh,77.0
2024-02-19,brinjal,winter,feb,18,yes,fresh,63.6
2024-02-19,ginger,winter,feb,18,no,fresh,34.0
2024-02-20,potato,winter,feb,18,no,scrap,41.0
2024-02-20,tomato,winter,feb,18,yes,fresh,24.0
2024-02-20,peas,winter,feb,18,no,fresh,60.0
2024-02-20,pumkin,winter,feb,18,no,fresh,27.0
2024-02-20,cucumber,winter,feb,18,no,fresh,16.0
2024-02-20,pointed gourd,winter,feb,18,no,fresh,49.0
2024-02-20,raddish,winter,feb,18,no,fresh,76.0
2024-02-20,bitter gourd,winter,feb,18,yes,fresh,109.2
2024-02-20,onion,winter,feb,18,no,average,34.4
2024-02-20,garlic,winter,feb,18,no,average,55.2
2024-02-20,cabbage,winter,feb,18,no,fresh,68.0
2024-02-20,cauliflower,winter,feb,18,yes,scrap,9.0
2024-02-20,chilly,winter,feb,18,no,fresh,96.0
2024-02-20,okra,winter,feb,18,no,average,37.6
2024-02-20,brinjal,winter,feb,18,no,fresh,59.0
2024-02-20,ginger,winter,feb,18,yes,fresh,30.0
2024-02-21,potato,winter,feb,18,no,fresh,87.0
2024-02-21,tomato,winter,feb,18,no,fresh,73.0
2024-02-21,peas,winter,feb,18,no,fresh,16.0
2024-02-21,pumkin,winter,feb,18,yes,fresh,76.8
2024-02-21,cucumber,winter,feb,18,no,fresh,61.0
2024-02-21,pointed gourd,winter,feb,18,no,fresh,51.0
2024-02-21,raddish,winter,feb,18,no,fresh,33.0
2024-02-21,bitter gourd,winter,feb,18,no,fresh,74.0
2024-02-21,onion,winter,feb,18,no,fresh,25.0
2024-02-21,garlic,winter,feb,18,no,fresh,52.0
2024-02-21,cabbage,winter,feb,18,no,fresh,70.0
2024-02-21,cauliflower,winter,feb,18,yes,fresh,109.2
2024-02-21,chilly,winter,feb,18,no,average,17.6
2024-02-21,okra,winter,feb,18,no,fresh,72.0
2024-02-21,brinjal,winter,feb,18,no,fresh,82.0
2024-02-21,ginger,winter,feb,18,no,average,20.8
2024-02-22,potato,winter,feb,18,yes,fresh,78.0
2024-02-22,tomato,winter,feb,18,yes,fresh,52.8
2024-02-22,peas,winter,feb,18,no,average,67.2
2024-02-22,pumkin,winter,feb,18,no,fresh,23.0
2024-02-22,cucumber,winter,feb,18,yes,average,82.56
2024-02-22,pointed gourd,winter,feb,18,no,average,67.2
2024-02-22,raddish,winter,feb,18,no,average,36.8
2024-02-22,bitter gourd,winter,feb,18,yes,average,10.56
2024-02-22,onion,winter,feb,18,no,average,65.6
2024-02-22,garlic,winter,feb,18,no,fresh,87.0
2024-02-22,cabbage,winter,feb,18,no,fresh,71.0
2024-02-22,cauliflower,winter,feb,18,no,fresh,37.0
2024-02-22,chilly,winter,feb,18,no,fresh,95.0
2024-02-22,okra,winter,feb,18,yes,fresh,78.0
2024-02-22,brinjal,winter,feb,18,no,average,28.8
2024-02-22,ginger,winter,feb,18,no,fresh,84.0
2024-02-23,potato,winter,feb,18,no,fresh,34.0
2024-02-23,tomato,winter,feb,18,no,fresh,73.0
2024-02-23,peas,winter,feb,18,no,fresh,60.0
2024-02-23,pumkin,winter,feb,18,no,fresh,84.0
2024-02-23,cucumber,winter,feb,18,no,fresh,40.0
2024-02-23,pointed gourd,winter,feb,18,no,fresh,78.0
2024-02-23,raddish,winter,feb,18,yes,fresh,68.4
2024-02-23,bitter gourd,winter,feb,18,no,fresh,99.0
2024-02-23,onion,winter,feb,18,yes,fresh,44.4
2024-02-23,garlic,winter,feb,18,no,fresh,71.0
2024-02-23,cabbage,winter,feb,18,no,fresh,15.0
2024-02-23,cauliflower,winter,feb,18,yes,fresh,13.2
2024-02-23,chilly,winter,feb,18,no,fresh,22.0
2024-02-23,okra,winter,feb,18,yes,average,27.84
2024-02-23,brinjal,winter,feb,18,no,fresh,76.0
2024-02-23,ginger,winter,feb,18,no,scrap,31.0
2024-02-24,potato,winter,feb,18,no,fresh,49.0
2024-02-24,tomato,winter,feb,18,no,scrap,47.5
2024-02-24,peas,winter,feb,18,no,fresh,14.0
2024-02-24,pumkin,winter,feb,18,no,fresh,46.0
2024-02-24,cucumber,winter,feb,18,no,average,44.8
2024-02-24,pointed gourd,winter,feb,18,no,average,52.8
2024-02-24,raddish,winter,feb,18,no,average,15.2
2024-02-24,bitter gourd,winter,feb,18,no,average,19.2
2024-02-24,onion,winter,feb,18,no,fresh,53.0
2024-02-24,garlic,winter,feb,18,no,scrap,11.5
2024-02-24,cabbage,winter,feb,18,no,average,25.6
2024-02-24,cauliflower,winter,feb,18,no,average,22.4
2024-02-24,chilly,winter,feb,18,yes,fresh,88.8
2024-02-24,okra,winter,feb,18,no,average,8.8
2024-02-24,brinjal,winter,feb,18,no,fresh,14.0
2024-02-24,ginger,winter,feb,18,no,average,35.2
2024-02-25,potato,winter,feb,18,no,fresh,24.0
2024-02-25,tomato,winter,feb,18,yes,fresh,49.2
2024-02-25,peas,winter,feb,18,no,fresh,93.0
2024-02-25,pumkin,winter,feb,18,no,fresh,24.0
2024-02-25,cucumber,winter,feb,18,no,fresh,74.0
2024-02-25,pointed gourd,winter,feb,18,no,fresh,77.0
2024-02-25,raddish,winter,feb,18,no,fresh,29.0
2024-02-25,bitter gourd,winter,feb,18,no,fresh,38.0
2024-02-25,onion,winter,feb,18,no,average,8.0
2024-02-25,garlic,winter,feb,18,no,fresh,12.0
2024-02-25,cabbage,winter,feb,18,no,average,36.8
2024-02-25,cauliflower,winter,feb,18,yes,fresh,39.6
2024-02-25,chilly,winter,feb,18,no,fresh,84.0
2024-02-25,okra,winter,feb,18,no,fresh,76.0
2024-02-25,brinjal,winter,feb,18,yes,fresh,34.8
2024-02-25,ginger,winter,feb,18,no,fresh,52.0
2024-02-26,potato,winter,feb,18,no,fresh,86.0
2024-02-26,tomato,winter,feb,18,no,fresh,98.0
2024-02-26,peas,winter,feb,18,no,fresh,51.0
2024-02-26,pumkin,winter,feb,18,yes,fresh,40.8
2024-02-26,cucumber,winter,feb,18,no,scrap,14.5
2024-02-26,pointed gourd,winter,feb,18,no,average,41.6
2024-02-26,raddish,winter,feb,18,no,fresh,11.0
2024-02-26,bitter gourd,winter,feb,18,no,fresh,22.0
2024-02-26,onion,winter,feb,18,no,fresh,34.0
2024-02-26,garlic,winter,feb,18,yes,fresh,22.8
2024-02-26,cabbage,winter,feb,18,no,fresh,39.0
2024-02-26,cauliflower,winter,feb,18,no,fresh,32.0
2024-02-26,chilly,winter,feb,18,no,average,76.8
2024-02-26,okra,winter,feb,18,no,fresh,29.0
2024-02-26,brinjal,winter,feb,18,no,fresh,94.0
2024-02-26,ginger,winter,feb,18,no,fresh,32.0
2024-02-27,potato,winter,feb,18,yes,average,21.12
2024-02-27,tomato,winter,feb,18,no,fresh,82.0
2024-02-27,peas,winter,feb,18,no,fresh,67.0
2024-02-27,pumkin,winter,feb,18,yes,fresh,52.8
2024-02-27,cucumber,winter,feb,18,no,average,21.6
2024-02-27,pointed gourd,winter,feb,18,no,fresh,76.0
2024-02-27,raddish,winter,feb,18,yes,fresh,45.6
2024-02-27,bitter gourd,winter,feb,18,no,fresh,44.0
2024-02-27,onion,winter,feb,18,no,average,52.8
2024-02-27,garlic,winter,feb,18,yes,fresh,44.4
2024-02-27,cabbage,winter,feb,18,no,fresh,27.0
2024-02-27,cauliflower,winter,feb,18,no,fresh,51.0
2024-02-27,chilly,winter,feb,18,no,average,66.4
2024-02-27,okra,winter,feb,18,no,fresh,91.0
2024-02-27,brinjal,winter,feb,18,yes,fresh,46.8
2024-02-27,ginger,winter,feb,18,no,scrap,13.5
2024-02-28,potato,winter,feb,18,no,fresh,83.0
2024-02-28,tomato,winter,feb,18,no,fresh,44.0
2024-02-28,peas,winter,feb,18,no,fresh,97.0
2024-02-28,pumkin,winter,feb,18,yes,fresh,102.0
2024-02-28,cucumber,winter,feb,18,no,fresh,83.0
2024-02-28,pointed gourd,winter,feb,18,no,average,63.2
2024-02-28,raddish,winter,feb,18,no,fresh,68.0
2024-02-28,bitter gourd,winter,feb,18,no,fresh,43.0
2024-02-28,onion,winter,feb,18,yes,fresh,63.6
2024-02-28,garlic,winter,feb,18,no,fresh,18.0
2024-02-28,cabbage,winter,feb,18,no,fresh,82.0
2024-02-28,cauliflower,winter,feb,18,no,fresh,26.0
2024-02-28,chilly,winter,feb,18,no,fresh,70.0
2024-02-28,okra,winter,feb,18,no,fresh,96.0
2024-02-28,brinjal,winter,feb,18,no,scrap,11.5
